Dictionary sequence,SFCategory,ADIT category mandatory,ADIT category view type,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,BMRB current,Query prompt,Query interface,SG Mandatory,,ADIT exists,User full view,Metabolomics,Metabolites,SENCI,Fragment library,Item enumerated,Item enumeration closed,Enum parent SFcategory,Enum parent tag,Derived enumeration mantable,Derived enumeration,ADIT item view name,Data Type,Nullable,Non-public,ManDBTableName,ManDBColumnName,Row Index Key,Saveframe ID tag,Source Key,Table Primary Key,Foreign Key Group,Foreign Table,Foreign Column,Secondary index,Sub category,Units,Loopflag,Seq,Adit initial rows,Enumeration ties,Mandatory code overides,Overide value,Overide view value,ADIT auto insert,Example,Prompt,Interface,bmrbPdbMatchID,bmrbPdbTransFunc,STAR flag,DB flag,SfNamelFlg,Sf category flag,Sf pointer,Natural primary key,Natural foreign key,obsolete tag,Parent tag,public,internal,small molecule,small molecule,metabolomics,Entry completeness,Overide public,internal,small molecule,small molecule,metabolomic,metabolomic,default value,Adit form code,Tag category,Tag field,Local key,Datum count flag,NEF equivalent,mmCIF equivalent,Meta data,Tag delete,BMRB data type,STAR vs Curated DB,Key group,Reference table,Reference column,Dictionary description,variableTypeMatch,entryIdFlg,outputMapExistsFlg,lclSfIdFlg,Met ADIT category view name,Met Example,Met Prompt,Met Description,SM Struct ADIT-NMR category view name,SM Struct Example,SM Struct Prompt,SM Struct Description,Met default value,SM default value
46230,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_atom_type_1,,,,,,N,H,,M,,,N,,,,,,Heavy atom atom type 1,VARCHAR(15),NOT NULL,,,,N,N,,,,,,,,,Y,100,,,,,,0,?,n/a,Standard symbol used to define the atom element type.,?,?,Y,Y,N,N,N,,,,,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_atom_type_1,?,?,N,,N,N,code,,,,,Standard symbol used to define the atom element type.,,N,,?,Deduced H bond,?,n/a,Standard symbol used to define the atom element type.,,,,?,?,?
46240,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_assembly_atom_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom assembly atom ID 2,INTEGER,,,,,N,N,,,,Atom,Assembly_atom_ID,,,,Y,110,,,,,,0,?,n/a,Pointer to '_Atom.Assembly_atom_ID',?,?,Y,Y,N,N,N,,,,_Atom.Assembly_atom_ID,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_assembly_atom_ID_2,?,?,N,,N,N,int,,,,,Pointer to '_Atom.Assembly_atom_ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Atom.Assembly_atom_ID',,,,?,?,?
46250,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_entity_assembly_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom entity assembly ID 2,INTEGER,NOT NULL,,,,N,N,,,,Entity_assembly,ID,,,,Y,120,,,,,,0,?,n/a,Pointer to '_Entity_assembly.ID',?,?,Y,Y,N,N,N,,,,_Entity_assembly.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_entity_assembly_ID_2,?,?,N,,N,N,int,,,,,Pointer to '_Entity_assembly.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Entity_assembly.ID',,,,?,?,?
46260,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_entity_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom entity ID 2,INTEGER,NOT NULL,,,,N,N,,,,Entity,ID,,,,Y,130,,,,,,0,?,n/a,Pointer to '_Entity.ID',?,?,Y,Y,N,N,N,,,,_Entity.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_entity_ID_2,?,?,N,,N,N,int,,,,,Pointer to '_Entity.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Entity.ID',,,,?,?,?
46270,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_comp_index_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom comp index ID 2,INTEGER,NOT NULL,,,,N,N,,,,Entity_comp_index,ID,,,,Y,140,,,,,,0,?,n/a,Pointer to '_Entity_comp_index.ID',?,?,Y,Y,N,N,N,,,,_Entity_comp_index.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_comp_index_ID_2,?,?,N,,N,N,int,,,,,Pointer to '_Entity_comp_index.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Entity_comp_index.ID',,,,?,?,?
46280,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_seq_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom seq ID 2,INTEGER,NOT NULL,,,,N,N,,,,Entity_poly_seq,Num,,,,Y,150,,,,,,0,?,n/a,Pointer to '_PDBX_poly_seq_scheme.Seq_ID',?,?,Y,Y,N,N,N,,,,_PDBX_poly_seq_scheme.Seq_ID,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_seq_ID_2,?,?,N,,N,N,int,,,,,Pointer to '_Entity_poly_seq.Num',,N,,?,Deduced H bond,?,n/a,Pointer to '_PDBX_poly_seq_scheme.Seq_ID',,,,?,?,?
46290,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_comp_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom comp ID 2,CHAR(12),NOT NULL,,,,N,N,,,,Chem_comp,ID,,,,Y,160,,,,,,0,?,n/a,Pointer to '_Chem_comp.ID',?,?,Y,Y,N,N,N,,,,_Chem_comp.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_comp_ID_2,?,?,N,,N,N,code,,,,,Pointer to '_Chem_comp.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Chem_comp.ID',,,,?,?,?
46300,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_atom_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom atom ID 2,CHAR(12),NOT NULL,,,,N,N,,,,Chem_comp_atom,Atom_ID,,,,Y,170,,,,,,0,?,n/a,Pointer to '_Chem_comp_atom.Atom_ID',?,?,Y,Y,N,N,N,,,,_Chem_comp_atom.Atom_ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_atom_ID_2,?,?,N,,N,N,atcode,,,,,Pointer to '_Chem_comp_atom.Atom_ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Chem_comp_atom.Atom_ID',,,,?,?,?
46310,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_atom_type_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom atom type 2,VARCHAR(15),NOT NULL,,,,N,N,,,,,,,,,Y,180,,,,,,0,?,n/a,Standard symbol used to define the atom element type.,?,?,Y,Y,N,N,N,,,,,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Heavy_atom_atom_type_2,?,?,N,,N,N,code,,,,,Standard symbol used to define the atom element type.,,N,,?,Deduced H bond,?,n/a,Standard symbol used to define the atom element type.,,,,?,?,?
46320,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_entity_assembly_ID_1,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth entity assembly ID 1,VARCHAR(15),,,,,N,N,,,,,,,,,Y,190,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_entity_assembly_ID_1,?,?,N,,N,N,code,,,,,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to,,N,,?,Deduced H bond,?,n/a,?,,,,?,?,?
46330,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_seq_ID_1,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth seq ID 1,VARCHAR(15),,,,,N,N,,,,,,,,,Y,200,,,,,,0,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_seq_ID_1,?,?,N,,N,N,code,,,,,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,N,,?,Deduced H bond,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,,,?,?,?
46340,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_comp_ID_1,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth comp ID 1,VARCHAR(15),,,,,N,N,,,,,,,,,Y,210,,,,,,0,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_comp_ID_1,?,?,N,,N,N,code,,,,,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,Deduced H bond,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
46350,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_atom_ID_1,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth atom ID 1,VARCHAR(15),,,,,N,N,,,,,,,,,Y,220,,,,,,0,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_atom_ID_1,?,?,N,,N,N,code,,,,,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,Deduced H bond,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
46360,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_entity_assembly_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth entity assembly ID 2,VARCHAR(15),,,,,N,N,,,,,,,,,Y,230,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_entity_assembly_ID_2,?,?,N,,N,N,code,,,,,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to,,N,,?,Deduced H bond,?,n/a,?,,,,?,?,?
46370,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_seq_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth seq ID 2,VARCHAR(15),,,,,N,N,,,,,,,,,Y,240,,,,,,0,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_seq_ID_2,?,?,N,,N,N,code,,,,,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,N,,?,Deduced H bond,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,,,?,?,?
46380,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_comp_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth comp ID 2,VARCHAR(15),,,,,N,N,,,,,,,,,Y,250,,,,,,0,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_comp_ID_2,?,?,N,,N,N,code,,,,,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,Deduced H bond,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
46390,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Heavy_atom_auth_atom_ID_2,,,,,,N,H,,M,,,N,,,,,,Heavy atom auth atom ID 2,VARCHAR(15),,,,,N,N,,,,,,,,,Y,260,,,,,,0,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Heavy_atom_auth_atom_ID_2,?,?,N,,N,N,code,,,,,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,Deduced H bond,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
46400,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_assembly_atom_ID,,,,,,N,H,,M,,,N,,,,,,H atom assembly atom ID,INTEGER,,,,,N,N,,,,Atom,Assembly_atom_ID,,,,Y,270,,,,,,0,?,n/a,Pointer to '_Atom.Assembly_atom_ID',?,?,Y,Y,N,N,N,,,,_Atom.Assembly_atom_ID,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,H_atom_assembly_atom_ID,?,?,N,,N,N,int,,,,,Pointer to '_Atom.Assembly_atom_ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Atom.Assembly_atom_ID',,,,?,?,?
46410,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_entity_assembly_ID,,,,,,N,H,,M,,,N,,,,,,H atom entity assembly ID,INTEGER,NOT NULL,,,,N,N,,,,Entity_assembly,ID,,,,Y,280,,,,,,0,?,n/a,Pointer to '_Entity_assembly.ID',?,?,Y,Y,N,N,N,,,,_Entity_assembly.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,H_atom_entity_assembly_ID,?,?,N,,N,N,int,,,,,Pointer to '_Entity_assembly.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Entity_assembly.ID',,,,?,?,?
46420,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_entity_ID,,,,,,N,H,,M,,,N,,,,,,H atom entity ID,INTEGER,NOT NULL,,,,N,N,,,,Entity,ID,,,,Y,290,,,,,,0,?,n/a,Pointer to '_Entity.ID',?,?,Y,Y,N,N,N,,,,_Entity.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,H_atom_entity_ID,?,?,N,,N,N,int,,,,,Pointer to '_Entity.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Entity.ID',,,,?,?,?
46430,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_comp_index_ID,,,,,,N,H,,M,,,N,,,,,,H atom comp index ID,INTEGER,NOT NULL,,,,N,N,,,,Entity_comp_index,ID,,,,Y,300,,,,,,0,?,n/a,Pointer to '_Entity_comp_index.ID',?,?,Y,Y,N,N,N,,,,_Entity_comp_index.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,H_atom_comp_index_ID,?,?,N,,N,N,int,,,,,Pointer to '_Entity_comp_index.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Entity_comp_index.ID',,,,?,?,?
46440,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_seq_ID,,,,,,N,H,,M,,,N,,,,,,H atom seq ID,INTEGER,NOT NULL,,,,N,N,,,,Entity_poly_seq,Num,,,,Y,310,,,,,,0,?,n/a,Pointer to '_PDBX_poly_seq_scheme.Seq_ID',?,?,Y,Y,N,N,N,,,,_PDBX_poly_seq_scheme.Seq_ID,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,H_atom_seq_ID,?,?,N,,N,N,int,,,,,Pointer to '_Entity_poly_seq.Num',,N,,?,Deduced H bond,?,n/a,Pointer to '_PDBX_poly_seq_scheme.Seq_ID',,,,?,?,?
46450,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_comp_ID,,,,,,N,H,,M,,,N,,,,,,H atom comp ID,CHAR(12),NOT NULL,,,,N,N,,,,Chem_comp,ID,,,,Y,320,,,,,,0,?,n/a,Pointer to '_Chem_comp.ID',?,?,Y,Y,N,N,N,,,,_Chem_comp.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,H_atom_comp_ID,?,?,N,,N,N,code,,,,,Pointer to '_Chem_comp.ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Chem_comp.ID',,,,?,?,?
46460,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_ID,,,,,,N,H,,M,,,N,,,,,,H atom ID,CHAR(12),NOT NULL,,,,N,N,,,,Chem_comp_atom,Atom_ID,,,,Y,330,,,,,,0,?,n/a,Pointer to '_Chem_comp_atom.Atom_ID',?,?,Y,Y,N,N,N,,,,_Chem_comp_atom.Atom_ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,H_atom_ID,?,?,N,,N,N,atcode,,,,,Pointer to '_Chem_comp_atom.Atom_ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Chem_comp_atom.Atom_ID',,,,?,?,?
46470,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_auth_entity_assembly_ID,,,,,,N,H,,M,,,N,,,,,,H atom auth entity assembly ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,340,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,H_atom_auth_entity_assembly_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to,,N,,?,Deduced H bond,?,n/a,?,,,,?,?,?
46480,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_auth_seq_ID,,,,,,N,H,,M,,,N,,,,,,H atom auth seq ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,350,,,,,,0,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,H_atom_auth_seq_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,N,,?,Deduced H bond,-3,n/a,An alternative identifier for Seq_id that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value fo,,,,?,?,?
46490,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_auth_comp_ID,,,,,,N,H,,M,,,N,,,,,,H atom auth comp ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,360,,,,,,0,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,H_atom_auth_comp_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,Deduced H bond,DPN,n/a,An alternative identifier for Comp_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
46500,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.H_atom_auth_atom_ID,,,,,,N,H,,M,,,N,,,,,,H atom auth atom ID,VARCHAR(15),,,,,N,N,,,,,,,,,Y,370,,,,,,0,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,H_atom_auth_atom_ID,?,?,N,,N,N,code,,,,,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,,N,,?,Deduced H bond,HB1,n/a,An alternative identifier for Atom_id that may be provided by an author in order to match that used in the publication that describes the experimental data.,,,,?,?,?
46510,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Figure_of_merit,,,,,,N,H,,M,,,N,,,,,,Figure of merit,FLOAT,,,,,N,N,,,,,,,,,Y,380,,,,,,0,?,n/a,A value that indicates the certainty with which this hydrogen bond is believed to exist.,?,?,Y,Y,N,N,N,,,,,O,I,,,,,O,O,,,,,?,0,Deduced_H_bond,Figure_of_merit,?,?,N,,N,N,float,,,,,A value that indicates the certainty with which this hydrogen bond is believed to exist.,,N,,?,Deduced H bond,?,n/a,A value that indicates the certainty with which this hydrogen bond is believed to exist.,,,,?,?,?
46520,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Sf_ID,,,,,,N,H,,M,,,N,,,,,,Sf ID,INTEGER,NOT NULL,Y,,,N,Y,,,,Deduced_H_bond_list,Sf_ID,,,,Y,390,,,,,,4,?,n/a,Pointer to '_Deduced_H_bond_list.Sf_ID',?,?,Y,Y,N,N,N,,,,_Deduced_H_bond_list.Sf_ID,I,I,,,,,I,I,,,,,?,0,Deduced_H_bond,Sf_ID,?,?,N,,N,N,int,,,,,Pointer to '_Deduced_H_bond_list.Sf_ID',,N,,?,Deduced H bond,?,n/a,Pointer to '_Deduced_H_bond_list.Sf_ID',,,,?,?,?
46530,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Entry_ID,,,,,,N,H,,M,,,N,,,,,,Entry ID,CHAR(12),NOT NULL,,,,N,N,,Y,,Entry,ID,,,,Y,400,,,,,,3,?,n/a,Pointer to '_Entry.ID',?,?,Y,Y,N,N,N,,,,_Entry.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Entry_ID,?,?,N,,N,N,code,,,,,Pointer to '_Entry.ID',,Y,,?,Deduced H bond,?,n/a,Pointer to '_Entry.ID',,,,?,?,?
46540,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,_Deduced_H_bond.Deduced_hydrogen_bond_list_ID,,,,,,N,H,,M,,,N,,,,,,Deduced hydrogen bond list ID,INTEGER,NOT NULL,,,,N,N,,Y,,Deduced_H_bond_list,ID,,,,Y,410,,,,,,5,?,n/a,Pointer to '_Deduced_H_bond_list.ID',?,?,Y,Y,N,N,N,,,,_Deduced_H_bond_list.ID,V,I,,,,,V,V,,,,,?,0,Deduced_H_bond,Deduced_hydrogen_bond_list_ID,Y,?,N,,N,N,int,,,,,Pointer to '_Deduced_H_bond_list.ID',,N,,Y,Deduced H bond,?,n/a,Pointer to '_Deduced_H_bond_list.ID',,,,?,?,?
46550,conformer_statistics,N,R,8,structure,570,Conformer statistics,_Conformer_stat_list.Sf_category,,,,,,Y,H,,M,,,N,,,,,,Sf category,VARCHAR(127),NOT NULL,,,,N,N,,,,,,,,,N,12720,,,,,,1,?,n/a,Category definition for the information content of the save frame,?,?,Y,Y,N,Y,N,,,,,V,V,,,,,V,V,,,,,?,0,Conformer_stat_list,Sf_category,?,?,N,,Y,N,code,,,,,Category definition for the information content of the save frame,,N,,?,Conformer statistics,?,n/a,Category definition for the information content of the save frame,,,,?,?,?
46560,conformer_statistics,N,R,8,structure,570,Conformer statistics,_Conformer_stat_list.Sf_framecode,,,,,,Y,H,,M,,,N,,,,,,Sf framecode,VARCHAR(127),NOT NULL,,,,N,N,,,,,,,,,N,12730,,,,,,2,?,Label for list of statistical values for the family of conformers,A label for the save frame that describes in very brief terms the information contained in the save frame.,?,?,Y,Y,Y,N,N,,,,,V,V,,,,,V,V,,,,,conformer_statistics,1,Conformer_stat_list,Sf_framecode,?,?,N,,Y,N,framecode,,,,,A label for the save frame that describes in very brief terms the information contained in the save frame.,,N,,?,Conformer statistics,?,Label for list of statistical values for the family of conformers,A label for the save frame that describes in very brief terms the information contained in the save frame.,,,,?,?,?
46570,conformer_statistics,N,R,8,structure,570,Conformer statistics,_Conformer_stat_list.Entry_ID,,Entry ID,C,,,Y,H,,M,,,N,,,,,,Entry ID,CHAR(12),NOT NULL,,,,N,N,,Y,,Entry,ID,,,,N,12740,,,,,,3,?,n/a,Pointer to '_Entry.ID',10420,1,Y,Y,N,N,N,,,,_Entry.ID,V,V,,,,,V,V,,,,,?,0,Conformer_stat_list,Entry_ID,Y,?,N,,Y,N,code,,,,,Pointer to '_Entry.ID',,Y,,?,Conformer statistics,?,n/a,Pointer to '_Entry.ID',,,,?,?,?
46580,conformer_statistics,N,R,8,structure,570,Conformer statistics,_Conformer_stat_list.Sf_ID,,,,,,Y,H,,M,,,N,,,,,,Sf ID,INTEGER,NOT NULL,Y,,,N,Y,Y,,,,,,,,N,12750,,,,,,4,?,n/a,An integer value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?,?,Y,Y,N,N,N,,,,,I,I,,,,,I,I,,,,,?,0,Conformer_stat_list,Sf_ID,?,?,N,,Y,N,int,,,,,An interger value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,,N,,?,Conformer statistics,?,n/a,An integer value that is the unique identifier for the save frame that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,,,,?,?,?
46590,conformer_statistics,N,R,8,structure,570,Conformer statistics,_Conformer_stat_list.ID,,Conformer statistics,C,,,Y,H,,M,,,N,,,,,,ID,INTEGER,NOT NULL,,,,N,N,Y,Y,,,,,,,N,12760,,,,,,5,?,Conformer statistics ID,An integer value that uniquely identifies this save frame of conformer statistics from other save frames of this category in an entry.,?,?,Y,Y,N,N,N,,,,,V,V,,,,,V,V,,,,,?,0,Conformer_stat_list,ID,Y,?,N,,Y,N,int,,,,,An integer value that uniquely identifies this save frame of conformer statistics from other save frames of this category in an entry.,,N,,Y,Conformer statistics,?,Conformer statistics ID,An integer value that uniquely identifies this save frame of conformer statistics from other save frames of this category in an entry.,,,,?,?,?
46600,conformer_statistics,N,R,8,structure,570,Conformer statistics,_Conformer_stat_list.Name,,,,,,H,H,,M,,,N,,,,,,Name,VARCHAR(127),,,,,N,N,,,,,,,,,N,12770,,,,,,0,?,Name for list of statistical values for the family of conformers,A name for the data set that describes in very brief terms the information contained in the data set.,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Conformer_stat_list,Name,?,?,N,,Y,N,line,,,,,A name assigned to the save frame.,,N,,?,Conformer statistics,?,Name for list of statistical values for the family of conformers,A name for the data set that describes in very brief terms the information contained in the data set.,,,,?,?,?
